Date,riv - low,Load,Holiday
6/13/2018,57,13504.875,FALSE
6/14/2018,58,13564.66667,FALSE
6/15/2018,59,12989.79167,FALSE
6/16/2018,58,10719.41667,FALSE
6/17/2018,57,9664.458333,FALSE
6/18/2018,57,11225.20833,FALSE
6/19/2018,51,12164,FALSE
6/20/2018,54,13030,FALSE
6/21/2018,56,13268.25,FALSE
6/22/2018,59,13344.54167,FALSE
6/23/2018,57,11709.875,FALSE
6/24/2018,58,11021.58333,FALSE
6/25/2018,53,12750.45833,FALSE
6/26/2018,55,13163.125,FALSE
6/27/2018,55,13239.125,FALSE
6/28/2018,53,12796.5,FALSE
6/29/2018,57,12343.58333,FALSE
6/30/2018,58,11626.375,FALSE
7/1/2018,56,11663.25,FALSE
7/2/2018,57,13134.41667,FALSE
7/3/2018,60,13017.08333,FALSE
7/4/2018,55,11910.75,TRUE
7/5/2018,56,14028.58333,FALSE
7/6/2018,63,17567.875,FALSE
7/7/2018,76,17378.54167,FALSE
7/8/2018,71,16155.75,FALSE
7/9/2018,73,16763.20833,FALSE
7/10/2018,73,16374.08333,FALSE
7/11/2018,69,16260.375,FALSE
7/12/2018,69,16341.45833,FALSE
7/13/2018,68,16178.29167,FALSE
7/14/2018,67,15067.54167,FALSE
7/15/2018,67,14551.29167,FALSE
7/16/2018,66,15748.75,FALSE
7/17/2018,65,15835.58333,FALSE
7/18/2018,68,15619.41667,FALSE
7/19/2018,67,16179.29167,FALSE
7/20/2018,67,15695.29167,FALSE
7/21/2018,65,14549.66667,FALSE
7/22/2018,64,14667.625,FALSE
7/23/2018,68,17360.375,FALSE
7/24/2018,70,18058.08333,FALSE
7/25/2018,71,17956,FALSE
7/26/2018,69,17235.91667,FALSE
7/27/2018,64,16862.70833,FALSE
7/28/2018,64,15350.70833,FALSE
7/29/2018,68,15214.875,FALSE
7/30/2018,71,16990.5,FALSE
7/31/2018,71,17081.75,FALSE
8/1/2018,70,17292.91667,FALSE
8/2/2018,71,17067.41667,FALSE
8/3/2018,68,16807.45833,FALSE
8/4/2018,67,15404.79167,FALSE
8/5/2018,61,14870.41667,FALSE
8/6/2018,61,16954.75,FALSE
8/7/2018,67,17654.70833,FALSE
8/8/2018,65,17215.79167,FALSE
8/9/2018,66,17357.29167,FALSE
8/10/2018,72,16701.08333,FALSE
8/11/2018,66,15427.75,FALSE
8/12/2018,67,15066.04167,FALSE
8/13/2018,65,15522.125,FALSE
8/14/2018,62,15335.20833,FALSE
8/15/2018,63,15829.54167,FALSE
8/16/2018,67,16234.375,FALSE
8/17/2018,67,16471.70833,FALSE
8/18/2018,67,15154.66667,FALSE
8/19/2018,65,14728.29167,FALSE
8/20/2018,66,15638.79167,FALSE
8/21/2018,64,15434.75,FALSE
8/22/2018,64,15477.04167,FALSE
8/23/2018,61,15031.75,FALSE
8/24/2018,61,14216.25,FALSE
8/25/2018,61,13061.20833,FALSE
8/26/2018,60,12488.25,FALSE
8/27/2018,59,13558.08333,FALSE
8/28/2018,57,13691.20833,FALSE
8/29/2018,59,14334.45833,FALSE
8/30/2018,56,14253.91667,FALSE
8/31/2018,54,13980,FALSE
9/1/2018,58,12497.375,FALSE
9/2/2018,60,11841.08333,FALSE
9/3/2018,62,12416.875,TRUE
9/4/2018,60,13764.04167,FALSE
9/5/2018,58,13769.04167,FALSE
9/6/2018,58,13609.73913,FALSE
9/7/2018,59,14163.70833,FALSE
9/8/2018,60,14034.5,FALSE
9/9/2018,56,13300.29167,FALSE
9/10/2018,57,13983.08333,FALSE
9/11/2018,54,13423.125,FALSE
9/12/2018,55,13241.70833,FALSE
9/13/2018,54,13380.66667,FALSE
9/14/2018,54,13642.41667,FALSE
9/15/2018,56,12486.54167,FALSE
9/16/2018,56,11993.125,FALSE
9/17/2018,59,12969.70833,FALSE
9/18/2018,54,12740.41667,FALSE
9/19/2018,55,12636.33333,FALSE
9/20/2018,61,13046.25,FALSE
9/21/2018,62,13409.45833,FALSE
9/22/2018,59,12728.75,FALSE
9/23/2018,60,11934.08333,FALSE
9/24/2018,55,12556.75,FALSE
9/25/2018,57,12254.66667,FALSE
9/26/2018,55,13129.79167,FALSE
9/27/2018,58,13693.33333,FALSE
9/28/2018,58,13337.79167,FALSE
9/29/2018,56,11744.79167,FALSE
9/30/2018,59,11518,FALSE
10/1/2018,63,13809.29167,FALSE
10/2/2018,71,12918.83333,FALSE
10/3/2018,60,12383.75,FALSE
10/4/2018,58,12110.25,FALSE
10/5/2018,55,11883.5,FALSE
10/6/2018,53,10456.375,FALSE
10/7/2018,55,10027.75,FALSE
10/8/2018,51,11419.29167,TRUE
10/9/2018,51,11551.79167,FALSE
10/10/2018,52,11380.45833,FALSE
10/11/2018,58,11367.70833,FALSE
10/12/2018,49,11405.54167,FALSE
10/13/2018,58,10083.75,FALSE
10/14/2018,56,9617.458333,FALSE
10/15/2018,55,10528.45833,FALSE
10/16/2018,44,10768.875,FALSE
10/17/2018,47,10957.875,FALSE
10/18/2018,46,11270.125,FALSE
10/19/2018,51,11564.58333,FALSE
10/20/2018,47,10691.08333,FALSE
10/21/2018,48,10140.75,FALSE
10/22/2018,49,11108.83333,FALSE
10/23/2018,51,11459.125,FALSE
10/24/2018,51,11588.5,FALSE
10/25/2018,49,11801.29167,FALSE
10/26/2018,48,11811,FALSE
10/27/2018,48,10913.95833,FALSE
10/28/2018,48,10146.75,FALSE
10/29/2018,47,11224.625,FALSE
10/30/2018,47,11254.70833,FALSE
10/31/2018,48,11113.34783,FALSE
11/1/2018,43,11321,FALSE
11/2/2018,47,11677.04167,FALSE
11/3/2018,46,10628.45833,FALSE
11/4/2018,47,10110.95833,FALSE
11/5/2018,44,10924.76,FALSE
11/6/2018,49,10924.5,TRUE
11/7/2018,48,10968.54167,FALSE
11/8/2018,51,10791.91667,FALSE
11/9/2018,44,10657.70833,FALSE
11/10/2018,33,9917.041667,FALSE
11/11/2018,33,9426.125,TRUE
11/12/2018,35,10646.58333,FALSE
11/13/2018,52,10917.20833,FALSE
11/14/2018,51,11148.83333,FALSE
11/15/2018,37,10962.29167,FALSE
11/16/2018,37,11076.91667,FALSE
11/17/2018,37,10151.66667,FALSE
11/18/2018,41,9736.083333,FALSE
11/19/2018,38,10999.83333,FALSE
11/20/2018,38,10953.25,FALSE
11/21/2018,38,10833.125,FALSE
11/22/2018,52,9227.75,TRUE
11/23/2018,42,9454.875,FALSE
11/24/2018,44,9501.333333,FALSE
11/25/2018,41,9421.958333,FALSE
11/26/2018,42,10820.29167,FALSE
11/27/2018,39,10927.83333,FALSE
11/28/2018,36,10934.33333,FALSE
11/29/2018,52,11042.58333,FALSE
11/30/2018,46,10729.875,FALSE
12/1/2018,40,9867.041667,FALSE
12/2/2018,38,9569.583333,FALSE
12/3/2018,37,10791.54167,FALSE
12/4/2018,39,10869.54167,FALSE
12/5/2018,35,11348.75,FALSE
12/6/2018,48,11487.70833,FALSE
12/7/2018,44,10797.875,FALSE
12/8/2018,38,9801.791667,FALSE
12/9/2018,40,9476.25,FALSE
12/10/2018,47,10966.04167,FALSE
12/11/2018,41,10832.95833,FALSE
12/12/2018,37,10910.41667,FALSE
12/13/2018,35,10985.66667,FALSE
12/14/2018,44,11189.66667,FALSE
12/15/2018,39,10013.08333,FALSE
12/16/2018,35,9675.875,FALSE
12/17/2018,45,10658.45833,FALSE
12/18/2018,44,10730.5,FALSE
12/19/2018,37,10879.45833,FALSE
12/20/2018,35,10894.08696,FALSE
12/21/2018,40,10645.29167,FALSE
12/22/2018,35,9883.041667,FALSE
12/23/2018,35,9597.181818,FALSE
12/24/2018,36,9473.5,FALSE
12/25/2018,44,8975.416667,TRUE
12/26/2018,37,10315.5,FALSE
12/27/2018,33,10746.08333,FALSE
12/28/2018,36,10906.16667,FALSE
12/29/2018,23,10247.95833,FALSE
12/30/2018,28,9755.833333,FALSE
12/31/2018,34,10216.70833,FALSE
1/1/2019,36,9705.875,TRUE
1/2/2019,26,10770.625,FALSE
1/3/2019,28,11135,FALSE
1/4/2019,27,11002.33333,FALSE
1/5/2019,36,10628.41667,FALSE
1/6/2019,45,9656.208333,FALSE
1/7/2019,44,10814.5,FALSE
1/8/2019,50,10685.08333,FALSE
1/9/2019,36,10666.70833,FALSE
1/10/2019,35,10670.41667,FALSE
1/11/2019,39,10723.58333,FALSE
1/12/2019,46,9908.833333,FALSE
1/13/2019,31,9360.666667,FALSE
1/14/2019,49,11183.16667,FALSE
1/15/2019,46,11118.25,FALSE
1/16/2019,50,10865.79167,FALSE
1/17/2019,54,10909.08333,FALSE
1/18/2019,48,10318.75,FALSE
1/19/2019,41,9291.083333,FALSE
1/20/2019,38,8877.916667,TRUE
1/21/2019,44,10010,TRUE
1/22/2019,41,10548.91667,FALSE
1/23/2019,30,10567.08333,FALSE
1/24/2019,34,10554.08333,FALSE
1/25/2019,40,10275.95833,FALSE
1/26/2019,35,9248.958333,FALSE
1/27/2019,39,8726.875,FALSE
1/28/2019,35,10275.29167,FALSE
1/29/2019,47,10314.5,FALSE
1/30/2019,43,10342.25,FALSE
1/31/2019,41,10619.25,FALSE
2/1/2019,36,10339.91667,FALSE
2/2/2019,51,10036.58333,FALSE
2/3/2019,43,9514.416667,FALSE
2/4/2019,47,10768.125,FALSE
2/5/2019,43,10961.45833,FALSE
2/6/2019,29,11093.41667,FALSE
2/7/2019,26,11090.41667,FALSE
2/8/2019,27,10856.125,FALSE
2/9/2019,35,9936.583333,FALSE
2/10/2019,33,9818.958333,FALSE
2/11/2019,26,10722.45833,FALSE
2/12/2019,29,10866.625,TRUE
2/13/2019,41,11072.33333,FALSE
2/14/2019,50,11055.75,FALSE
2/15/2019,44,10559.41667,FALSE
2/16/2019,35,9639.041667,FALSE
2/17/2019,33,9518.5,FALSE
2/18/2019,29,10573,FALSE
2/19/2019,31,11039.95833,FALSE
2/20/2019,28,11489.95833,FALSE
2/21/2019,36,11370.20833,FALSE
2/22/2019,28,10953.83333,TRUE
2/23/2019,24,9990.541667,FALSE
2/24/2019,34,9112.75,FALSE
2/25/2019,35,10240.70833,FALSE
2/26/2019,34,10399.79167,FALSE
2/27/2019,41,10350.91667,FALSE
2/28/2019,51,10163.91667,FALSE
3/1/2019,51,9988.041667,FALSE
3/2/2019,51,9553.5,FALSE
3/3/2019,50,8839.666667,FALSE
3/4/2019,40,10266.66667,TRUE
3/5/2019,36,10697.75,FALSE
3/6/2019,49,10991.54167,FALSE
3/7/2019,48,10570.45833,FALSE
3/8/2019,40,10679.875,FALSE
3/9/2019,38,9820.708333,FALSE
3/10/2019,37,9554.086957,FALSE
3/11/2019,36,11011.54167,FALSE
3/12/2019,46,10501,FALSE
3/13/2019,44,9995.75,FALSE
3/14/2019,34,10416.125,FALSE
3/15/2019,36,9872.916667,FALSE
3/16/2019,36,9358.875,FALSE
3/17/2019,36,9125.875,FALSE
3/18/2019,39,10425.45833,FALSE
3/19/2019,43,10412.45833,FALSE
3/20/2019,46,10396.58333,FALSE
3/21/2019,42,10295.70833,FALSE
3/22/2019,42,9947.791667,FALSE
3/23/2019,40,9137.416667,FALSE
3/24/2019,45,8592.958333,FALSE
3/25/2019,37,10097.58333,FALSE
3/26/2019,40,10186,FALSE
3/27/2019,42,10181.33333,FALSE
3/28/2019,42,10115.95833,FALSE
3/29/2019,36,9976.416667,FALSE
3/30/2019,35,9317.333333,FALSE
3/31/2019,37,9127.958333,FALSE
4/1/2019,43,10614.125,FALSE
4/2/2019,42,10401.79167,FALSE
4/3/2019,51,10377.08333,FALSE
4/4/2019,47,10492.66667,FALSE
4/5/2019,50,10149.625,FALSE
4/6/2019,45,9150.125,FALSE
4/7/2019,43,9199.25,FALSE
4/8/2019,45,10970.125,FALSE
4/9/2019,47,10378.41667,FALSE
4/10/2019,41,10401.79167,FALSE
4/11/2019,37,10561.16667,FALSE
4/12/2019,41,10358.375,FALSE
4/13/2019,38,9606.125,FALSE
4/14/2019,39,9126.291667,FALSE
4/15/2019,39,10314.33333,FALSE
4/16/2019,49,10643.5,FALSE
4/17/2019,41,10786.54167,FALSE
4/18/2019,42,11462.91667,FALSE
4/19/2019,46,10972.5,TRUE
4/20/2019,51,9708.958333,FALSE
4/21/2019,48,8988.666667,FALSE
4/22/2019,43,10268.57143,FALSE
4/23/2019,46,10950.83333,FALSE
4/24/2019,46,11279.5,FALSE
4/25/2019,48,11628.29167,FALSE
4/26/2019,49,11249.75,FALSE
4/27/2019,51,10032.41667,FALSE
4/28/2019,53,9633.208333,FALSE
4/29/2019,55,10630.16667,FALSE
4/30/2019,53,10540.5,FALSE
5/1/2019,48,10593.41667,FALSE
5/2/2019,42,10763.83333,FALSE
5/3/2019,44,10805.41667,FALSE
5/4/2019,42,9845.791667,FALSE
5/5/2019,49,9234.625,FALSE
5/6/2019,53,10543.375,FALSE
5/7/2019,52,10723.83333,FALSE
5/8/2019,54,10875.54167,FALSE
5/9/2019,54,10898.95833,FALSE
5/10/2019,53,10780.66667,FALSE
5/11/2019,52,9720.916667,FALSE
5/12/2019,45,9478.458333,FALSE
5/13/2019,52,10835.66667,FALSE
5/14/2019,55,11137.875,FALSE
5/15/2019,56,10903.16667,FALSE
5/16/2019,47,10486,FALSE
5/17/2019,49,10148.79167,FALSE
5/18/2019,39,9378.875,FALSE
5/19/2019,47,8895.958333,FALSE
5/20/2019,47,9938.541667,FALSE
5/21/2019,50,10249.375,FALSE
5/22/2019,48,10307.91667,FALSE
5/23/2019,48,10623.75,FALSE
5/24/2019,40,10169.66667,FALSE
5/25/2019,44,9121.75,FALSE
5/26/2019,54,8946.041667,FALSE
5/27/2019,41,8600.541667,TRUE
5/28/2019,40,10016.29167,FALSE
5/29/2019,46,10654.66667,FALSE
5/30/2019,49,10945.75,FALSE
5/31/2019,51,10804.75,FALSE
6/1/2019,57,9813,FALSE
6/2/2019,55,9407.375,FALSE
6/3/2019,53,10767.54167,FALSE
6/4/2019,53,11380.20833,FALSE
6/5/2019,55,11992.41667,FALSE
6/6/2019,57,11941.45833,FALSE
6/7/2019,61,11269.08333,FALSE
6/8/2019,52,10734.29167,FALSE
6/9/2019,55,11289.70833,FALSE
6/10/2019,55,14064.20833,FALSE
6/11/2019,61,14840.125,FALSE
6/12/2019,59,14040.16667,FALSE
6/13/2019,57,12284.70833,FALSE
6/14/2019,57,11459.04167,FALSE
6/15/2019,55,10664.75,FALSE
6/16/2019,58,10072.375,FALSE
6/17/2019,56,11382.58333,FALSE
6/18/2019,56,11707.45833,FALSE
6/19/2019,55,12157.20833,FALSE
6/20/2019,59,11606.5,FALSE
6/21/2019,60,11093.91667,FALSE
6/22/2019,59,10236.45833,FALSE
6/23/2019,58,10489.29167,FALSE
6/24/2019,55,11866.08333,FALSE
6/25/2019,55,11476.91667,FALSE
6/26/2019,57,11528.66667,FALSE
6/27/2019,55,11729.875,FALSE
6/28/2019,53,11845.875,FALSE
6/29/2019,55,11168.25,FALSE
6/30/2019,60,11315.04167,FALSE
7/1/2019,53,12799.54167,FALSE
7/2/2019,54,12865,FALSE
7/3/2019,57,12441.58333,FALSE
7/4/2019,55,10856.43478,TRUE
7/5/2019,54,11688.79167,FALSE
7/6/2019,56,11229.95833,FALSE
7/7/2019,56,10493.25,FALSE
7/8/2019,59,11612.25,FALSE
7/9/2019,57,12449.70833,FALSE
7/10/2019,56,13123.25,FALSE
7/11/2019,57,13803.04167,FALSE
7/12/2019,60,14359.41667,FALSE
7/13/2019,62,13540.45833,FALSE
7/14/2019,58,13132.29167,FALSE
7/15/2019,58,14535.29167,FALSE
7/16/2019,59,14422.45833,FALSE
7/17/2019,55,13815.95833,FALSE
7/18/2019,56,13647.16667,FALSE
7/19/2019,56,12966.20833,FALSE
7/20/2019,54,11925,FALSE
7/21/2019,58,12380.16667,FALSE
7/22/2019,62,14363.20833,FALSE
7/23/2019,75,16150.875,FALSE
7/24/2019,69,16176.45833,FALSE
7/25/2019,74,15611.66667,FALSE
7/26/2019,68,16144.70833,FALSE
7/27/2019,63,15046.41667,FALSE
7/28/2019,64,14073.58333,FALSE
7/29/2019,59,14845.70833,FALSE
7/30/2019,59,14750.41667,FALSE
7/31/2019,61,14666.20833,FALSE
8/1/2019,60,14798.54167,FALSE
8/2/2019,58,14621.58333,FALSE
8/3/2019,61,13780.45833,FALSE
8/4/2019,59,13523.58333,FALSE
8/5/2019,59,15110.79167,FALSE
8/6/2019,62,15213.29167,FALSE
8/7/2019,66,14606.54167,FALSE
8/8/2019,60,14122.33333,FALSE
8/9/2019,54,13572.25,FALSE
8/10/2019,52,12156.75,FALSE
8/11/2019,53,12013.29167,FALSE
8/12/2019,55,13766.08333,FALSE
8/13/2019,57,14431.70833,FALSE
8/14/2019,57,14948.34783,FALSE
8/15/2019,55,14737,FALSE
8/16/2019,56,14039.5,FALSE
8/17/2019,55,12295.45833,FALSE
8/18/2019,56,11731.45833,FALSE
8/19/2019,57,13416.125,FALSE
8/20/2019,56,14003.25,FALSE
8/21/2019,55,14487.04167,FALSE
8/22/2019,55,13853.29167,FALSE
8/23/2019,55,13559.125,FALSE
8/24/2019,58,13781.08333,FALSE
8/25/2019,64,13745.33333,FALSE
8/26/2019,66,15547.91667,FALSE
8/27/2019,65,15742.875,FALSE
8/28/2019,64,15111.625,FALSE
8/29/2019,63,15619.95833,FALSE
8/30/2019,63,15744.41667,FALSE
8/31/2019,59,14293.25,FALSE
9/1/2019,62,13972,FALSE
